OA11CD,easting,northing
E00000828,527258.38,196226.653
E00001131,520898.972,193072.836
E00000829,527045.412,196311.214
E00000816,528243.207,192406.395
E00000897,526138.788,189884.409
E00000817,527624.195,192366.864
E00000896,526713.543,189962.508
E00000814,528272.014,192529.128
E00000895,527267.809,189919.973
E00001138,520614.342,192670.458
E00000815,528010.038,192343.268
E00000894,525995.86,189974.238
E00001139,520685.735,192479.904
E00000893,526915.081,189880.282
E00000813,528404.966,192434.756
E00000892,526671.801,189883.206
E00000810,528092.124,192418.296
E00000891,526457.086,190174.894
E00000811,527720.082,192682.554
E00000890,526237.117,190134.03
E00000818,528168.442,192295.128
E00000899,526542.961,189830.452
E00000819,527158.975,195111.671
E00000898,527285.206,189821.759
E00000676,523606.791,186079.56
E00000677,524049.471,186033.407
E00000674,524741.402,186002.275
E00000675,525029.3,186087.578
E00000670,524463.488,186382.878
E00000671,525009.62,186262.088
E00001376,526232.987,193890.265
E00001377,526737.221,193490.833
E00001374,525744.07,193913.385
E00001375,525296.191,193817.236
E00001372,524832.478,194301.06
E00000678,524808.969,186428.246
E00001373,526355.136,193850.531
E00001370,524559.73,194361.772
E00001371,526211.998,194567.936
E00000626,521053.163,190374.259
E00000627,520323.216,190238.701
E00000624,521195.376,190345.713
E00000625,520299.42,190412.595
E00000622,521383.765,190542.193
E00001378,526727.464,193794.684
E00001379,526585.361,193731.972
E00000620,528013.748,194390.846
E00001326,527154.278,193437.067
E00001327,527515.514,193320.848
E00001324,527348.574,193443.788
E00001325,527705.976,193401.671
E00001322,527684.58,193552.208
E00001323,527255.001,193190.914
E00000629,520562.512,190094.666
E00001320,526926.614,193565.595
E00001321,527122.665,193668.107
E00000616,528600.892,194311.062
E00000697,524578.868,187248.766
E00000617,527576.132,194384.586
E00000696,524973.499,187492.513
E00000614,528652.834,194636.186
E00000695,524309.815,187365.411
E00000615,527541.814,194533.011
E00000612,528413.338,194459.154
E00000693,525039.582,187610.053
E00001328,527711.607,193296.115
E00000613,528910.763,194570.378
E00000692,524612.764,187605.482
E00001329,527848.022,193219.989
E00000610,528471.885,194715.325
E00000691,524798.994,187702.122
E00000611,528662.439,194832.561
E00000690,524486.893,187478.202
E00001316,527419.831,193963.251
E00001397,525034.771,195829.011
E00001317,527451.126,193755.131
E00001396,523866.113,196306.144
E00001314,526712.892,194143.915
E00001395,525035.787,192934.57
E00001315,526723.923,194038.619
E00001394,525025.389,192749.324
E00001312,526607.666,194225.962
E00001393,525682.338,192939.645
E00000618,528190.976,194519.682
E00000699,524941.626,187345.09
E00001313,527169.815,194020.96
E00001392,526064.442,193149.289
E00000619,528731.892,194418.786
E00000698,524546.168,186943.603
E00001310,526845.302,194969.078
E00001391,525482.381,193160.922
E00001311,527067.358,194270.806
E00001390,526317.098,193266.498
E00001318,527064.723,193831.914
E00001399,524309.473,195448.385
E00001319,527343.286,193685.692
E00001398,525057.587,195568.304
E00001566,526074.829,190902.479
E00001567,526402.256,190976.04
E00001564,526187.895,191228.239
E00001565,525999.319,191325.919
E00001562,526444.043,191204.129
E00001563,526122.189,191357.748
E00001560,526381.589,191568.245
E00001561,525978.644,191473.063
E00001556,526612.049,191709.059
E00001557,526683.378,191533.168
E00001554,526312.988,191660.364
E00001555,527415.609,191622.588
E00001552,527160.535,191429.626
E00001553,526997.729,191749.143
E00001550,526705.596,191795.118
E00001551,526809.711,191773.785
E00001558,526104.432,191558.911
E00001559,527076.653,191558.054
E00001506,523454.423,188135.405
E00001587,526650.424,192351.474
E00001507,521854.702,188161.986
E00001586,526852.977,192340.339
E00001504,521590.079,188394.125
E00001585,527188.447,192296.683
E00001584,526489.453,192373.025
E00001502,522498.31,188056.887
E00001583,527141.158,192420.503
E00001503,521240.662,188241.946
E00001582,526724.122,192427.809
E00001500,522343.783,188189.163
E00001581,526180.63,192514.431
E00001501,522894.234,188120.241
E00001580,526520.844,192576.45
E00000976,525529.578,189825.718
E00001508,521988.388,188246.135
E00001589,527269.841,192131.943
E00000977,525350.581,189697.758
E00001588,526981.916,192304.783
E00000974,524927.579,189936.843
E00000975,524604.618,190043.777
E00000972,524541.092,190592.501
E00000973,525391.171,190448.319
E00000970,524077.877,189860.075
E00000971,524906.724,189726.108
E00000978,525026.379,189847.699
E00000979,524138.548,189655.939
E00174916,521227.078,190529.744
E00000926,518189.888,193180.575
E00000927,519611.186,193473.886
E00174908,521320.289,190436.413
E00000924,519953.011,193644.033
E00174897,528449.838,191939.764
E00000925,519193.249,193413.128
E00000922,519417.498,193559.384
E00000923,519867.639,193527.084
E00000920,527325.255,189327.787
E00174922,521940.134,190039.909
E00000921,526568.504,189385.557
E00174899,523766.081,191305.302
E00000928,519607.386,193302.188
E00000929,519412.761,193256.433
E00000916,527130.242,189526.319
E00000997,523318.808,190287.469
E00000917,526751.923,189503.782
E00000996,525262.254,190430.165
E00000669,524481.6,186157.681
E00001360,525277.478,192450.689
E00001361,526042.682,192584.463
E00000657,521189.763,190743.223
E00000654,520824.933,190939.437
E00000655,521068.591,190917.204
E00000652,520105.325,191063.654
E00001368,523738.391,194346.484
E00000653,520632.25,190969.988
E00001369,525815.053,194172.982
E00000650,520350.959,191032.87
E00000651,521222.443,190935.274
E00001356,525748.034,192920.932
E00001354,525936.701,192780.534
E00001355,525446.977,192774.442
E00001352,525580.638,192560.592
E00000658,520042.634,190792.24
E00001353,526159.255,193757.06
E00000659,520548.657,190810.771
E00001350,526079.413,192925.39
E00001351,525818.911,192726.696
E00000687,524941.031,187916.823
E00000607,528817.839,192693.72
E00000686,523986.742,185639.571
E00000604,528573.991,192991.178
E00000685,523909.391,185756.742
E00000605,529012.305,193039.629
E00000684,524052.118,185757.461
E00000602,528217.257,193301.779
E00000683,524296.056,185796.746
E00001358,525765.795,192489.435
E00000603,528247.648,193198.72
E00000682,524337.694,185924.603
E00001359,525935.459,192488.745
E00000600,528799.14,193038.445
E00000681,524117.2,185860.557
E00000601,529051.61,193507.588
E00000680,524205.875,185962.549
E00001306,526477.084,194201.966
E00001387,526577.229,193448.65
E00001307,526750.195,194736.729
E00001386,525516.554,193442.361
E00001304,526258.192,195690.262
E00001385,525969.164,193497.375
E00001305,526810.082,194550.408
E00001384,526205.4,193514.065
E00001302,526406.682,195852.424
E00001383,525952.128,193223.229
E00001303,526106.229,195703.004
E00000608,528667.126,192716.21
E00000689,524519.125,187698.472
E00001382,525657.348,193573.516
E00001300,521611.46,192916.264
E00000609,528661.216,192537.531
E00000688,524913.939,187759.28
E00001301,521470.773,192798.59
E00001380,525278.155,193596.662
E00001308,526207.112,194862.762
E00001389,525280.197,193210.288
E00001309,526318.931,194625.981
E00001388,526418.641,193447.673
E00001546,527387.6,192072.864
E00001547,526641.866,192034.355
E00001545,527110.878,192011.931
E00001542,526177.956,190989.689
E00001543,526877.543,192484.027
E00001541,526318.456,191461.958
E00001548,527320.27,191784.965
E00001536,522761.435,188557.924
E00001537,522366.383,188414.836
E00001534,522676.16,188366.752
E00001535,521317.483,188493.498
E00001532,523171.745,188285.029
E00001533,522924.031,188557.081
E00001530,521196.203,188501.342
E00001531,523705.242,188333.739
E00000576,529071.211,193689.927
E00000577,528589.918,192619.633
E00000966,524442.497,190073.659
E00001538,521258.954,188357.503
E00000967,525555.887,189945.266
E00001539,522575.839,188273.01
E00000964,520028.33,193815.689
E00000965,519815.833,193626.922
E00000962,519734.673,193821.632
E00000963,519983.298,193756.543
E00000960,519622.665,191403.006
E00000961,519921.634,193922.879
E00000578,529308.171,194296.708
E00000579,528138.071,194189.497
E00000968,525869.434,190149.397
E00000969,524374.205,189936.452
E00174901,524131.359,186235.503
E00000956,519141.443,191962.647
E00174910,521809.626,190077.841
E00174915,524371.462,192058.835
E00000954,519098.751,192147.394
E00174898,523881.311,191383.076
E00000955,519758.623,191965.762
E00174892,521665.488,190061.684
E00000952,519707.375,192124.824
E00174920,519676.917,191185.858
E00000953,519487.183,192093.728
E00174900,524283.528,191950.1
E00000950,519917.193,192321.635
E00174896,524329.18,192107.299
E00000951,519289.47,192285.826
E00174912,522375.056,189841.918
E00174890,521987.787,190037.636
E00000958,519293.133,191642.112
E00000959,519734.246,191543.597
E00000597,528144.163,193640.975
E00000596,529223.097,193461.547
E00000906,526377.091,189753.133
E00000987,524681.267,190894.748
E00000595,528306.618,193757.494
E00000907,527511.123,189848.856
E00000986,524960.634,190798.128
E00000594,527716.747,193857.971
E00000904,526155.47,189800.351
E00000985,524252.53,190650.099
E00000593,528918.999,193789.656
E00000905,527342.618,189755.794
E00000984,524223.079,190923.476
E00000592,528003.062,193829.849
E00000902,527041.491,189744.139
E00000983,524984.072,189510.24
E00000591,528798.682,193861.858
E00000903,527087.208,189626.869
E00000982,524449.299,189670.198
E00000590,528160.164,193915.116
E00000900,526279.759,189792.869
E00000981,524454.724,189471.056
E00000901,526879.244,189769.759
E00000980,524705.278,189539.826
E00000599,528393.75,193596.925
E00000598,528842.317,193507.016
E00000908,526325.106,189642.387
E00000989,525171.778,190597.652
E00000909,527377.801,189672.834
E00000988,524886.338,190692.164
E00000766,520855.226,189655.68
E00000767,521053.174,189359.133
E00000764,521489.652,189610.795
E00000765,521147.509,189690.241
E00000762,521898.33,189347.624
E00000763,520877.572,189892.471
E00000760,521149.627,189833.068
E00000761,521327.989,190051.772
E00001066,523818.199,187990.975
E00001067,524886.149,188040.948
E00001064,524673.012,188032.72
E00001065,524120.878,188154.142
E00001062,524382.236,188121.6
E00000768,521264.692,189550.007
E00001063,524715.353,188301.416
E00000769,528552.329,192128.051
E00001060,525485.015,187365.097
E00001061,523789.846,187508.511
E00000757,521445.204,190304.061
E00000754,521697.764,190358.661
E00000755,521355.438,190268.544
E00000752,521559.937,190379.665
E00001068,524554.783,188069.902
E00001069,524325.359,187963.487
E00000750,521678.749,190518.504
E00000751,521828.861,190385.219
E00001057,526773.411,188552.006
E00001054,525265.317,188306.925
E00001055,525028.134,188220.041
E00001052,525867.613,188342.894
E00000758,521528.83,190188.536
E00001053,525558.65,188122.241
E00001050,524978.159,188355.582
E00001051,525724.397,188462.585
E00000706,525083.568,187031.508
E00000787,528299.76,191766.05
E00000707,525163.096,186842.508
E00000786,528041.124,191757.661
E00000704,525256.513,187178.972
E00000785,527567.684,191800.626
E00000705,525675.276,187187.097
E00000702,525165.867,187330.915
E00000783,528444.295,191699.811
E00001058,525523.013,187649.214
E00000703,525355.084,186536.753
E00000782,527516.527,191958.779
E00000700,525424.685,187273.361
E00000781,527808.358,191926.893
E00000701,524790.226,187142.716
E00000780,527459.303,192220.029
E00001006,523814.637,189989.004
E00001087,524139.164,186822.263
E00001007,525192.393,190070.637
E00001086,523786.106,186780.38
E00001004,525636.575,190216.727
E00001085,524222.409,186978.905
E00001005,524976.652,190096.39
E00001084,523390.02,187059.354
E00001002,523969.806,190094.777
E00001083,523507.385,186978.446
E00000708,524909.112,186871.857
E00000789,528563.469,191503.841
E00001003,523623.973,190145.11
E00001082,524017.234,186959.612
E00000709,524727.147,186703.062
E00000788,528184.784,191621.807
E00001000,524697.545,190213.367
E00001001,523882.236,190275.19
E00001080,523627.98,187246.628
E00001008,524341.107,190170.438
E00001089,523932.728,186715.224
E00001009,524844.152,190185.011
E00001088,523485.151,186812.402
E00001246,526187.454,196222.12
E00001247,525420.075,195969.238
E00001244,525350.471,196285.127
E00001245,525784.83,196209.907
E00001243,525777.674,196383.129
E00001240,525911.794,196458.471
E00001241,525559.763,196352.618
E00001248,526312.379,196222.716
E00001249,522891.257,196336.227
E00001236,525642.811,196685.804
E00001237,523509.453,196505.825
E00001234,523921.644,196525.733
E00001235,524734.863,196480.441
E00001232,526236.175,196709.484
E00001233,524179.409,196605.376
E00001231,526151.375,196681.938
E00001238,525390.148,196517.564
E00001239,526191.513,196412.848
E00001476,525672.619,191916.222
E00001477,525884.559,191992.856
E00001474,526065.211,192004.578
E00001475,525956.215,192134.413
E00001472,525496.083,192052.109
E00001470,525604.25,192281.847
E00001471,525769.538,192224.439
E00001478,526157.095,191915.757
E00001479,526294.383,191897.035
E00001426,524326.729,196218.372
E00001427,524022.12,196310.487
E00001424,524595.333,196132.629
E00001425,524402.297,196285.448
E00001422,520886.828,195080.682
E00001423,521902.629,194946.396
E00001420,523781.834,195259.537
E00001421,523567.786,195230.181
E00001428,523885.822,196146.053
E00001429,524792.787,196200.251
E00001416,524272.049,195301.137
E00001497,521936.585,188196.057
E00001417,524742.442,195343.707
E00001496,522767.403,187646.216
E00001166,523404.826,189108.172
E00001414,524855.562,195467.238
E00001495,522888.117,188327.145
E00001167,522865.445,189065.617
E00001415,523820.061,195437.915
E00001494,522465.932,188496.953
E00001164,522449.446,189198.101
E00001412,523605.421,195658.82
E00001493,524947.961,191232.835
E00001165,523224.311,189217.582
E00001492,525498.352,191036.847
E00001410,525438.941,195462.621
E00001491,525648.451,191351.086
E00001163,523519.427,188966.906
E00001411,524744.723,195497.167
E00001160,523298.728,189292.611
E00001161,523052.645,189370.043
E00000846,526871.575,195601.047
E00001418,525549.263,195260.898
E00000847,527759.092,195755.525
E00001419,524085.222,195340.62
E00001498,521132.653,188329.155
E00000844,527944.861,195694.635
E00000845,527157.574,195636.436
E00001169,523977.788,189009.144
E00000842,527011.662,195629.261
E00000843,526716.176,195596.993
E00000840,526816.921,195832.58
E00000841,527290.803,195769.24
E00001156,523493.615,189663.642
E00001157,523290.659,188759.475
E00001154,520008.223,191914.43
E00001155,523470.746,189881.656
E00001152,521040.955,191970.269
E00001153,520576.684,191957.067
E00001150,520806.139,191956.415
E00000848,527604.313,195435.889
E00001151,520357.74,191867.991
E00000849,527277.174,195479.779
E00000836,527714.571,196078.764
E00000837,527167.499,196042.226
E00001158,523709.448,189163.058
E00000834,527916.27,196040.698
E00001159,523583.969,189184.021
E00000835,527452.185,196164.402
E00000832,527768.919,196289.542
E00000833,526822.188,196131.704
E00000830,526692.947,196049.875
E00001106,524325.14,188223.794
E00001187,522605.403,189722.42
E00001107,520663.681,191665.056
E00001186,523717.003,189801.455
E00001104,523993.217,188308.219
E00001185,522504.807,189954.477
E00001105,524828.434,188205.573
E00001184,522949.011,189988.536
E00001102,524108.597,188277.733
E00001183,523287.726,189951.658
E00001103,524562.795,188433.082
E00001182,523103.065,189968.799
E00001100,524165.001,188528.102
E00001181,523094.149,190244.187
E00001101,524759.827,188475.732
E00001180,522353.317,190209.689
E00000838,526628.284,195860.245
E00000839,527600.243,195913.08
E00001108,521298.933,193374.317
E00001189,523047.758,189528.377
E00001188,523096.093,189657.775
