oa11cd,num_500m,num_1km,mindist
E00006813,0,0,1
E00006814,0,0,1
E00006815,0,0,1
E00006816,0,0,1
E00006817,0,0,1
E00006818,0,0,1
E00006819,0,0,1
E00006820,1,5,.49318501
E00006821,0,1,.99764597
E00006822,1,5,.27500099
E00006823,0,2,.63900399
E00006824,0,1,.96974701
E00006825,0,0,1
E00006826,0,0,1
E00006827,0,0,1
E00006828,0,0,1
E00006829,0,0,1
E00006830,0,1,.88385701
E00006831,0,1,.90980601
E00006832,0,1,.83734298
E00006833,0,0,1
E00006834,0,2,.96748698
E00006835,0,2,.84450698
E00006836,0,2,.68278998
E00006837,0,1,.899656
E00006838,0,1,.713889
E00006839,0,2,.63245201
E00006840,0,3,.76708901
E00006841,0,4,.67944199
E00006842,0,4,.51049203
E00006843,0,2,.56821603
E00006844,0,1,.87208802
E00006845,0,1,.745368
E00006846,1,5,.46277499
E00006847,1,5,.474224
E00006848,0,1,.80024701
E00006849,0,1,.71024197
E00006850,1,5,.426388
E00006851,1,5,.21727601
E00006852,2,5,.107861
E00006853,1,5,.33397701
E00006854,1,4,.48360899
E00006855,0,1,.91416901
E00006856,0,1,.756661
E00006857,0,2,.66246998
E00006858,0,2,.70181298
E00006860,0,2,.59065801
E00006861,0,2,.93535697
E00006862,0,1,.833031
E00006863,0,0,1
E00006864,0,1,.761585
E00006865,0,0,1
E00006866,0,0,1
E00006867,4,14,.144293
E00006868,5,12,.164508
E00006869,5,14,.170819
E00006870,1,10,.4533
E00006871,6,15,.120382
E00006872,1,14,.47724599
E00006873,5,8,.18738601
E00006874,5,14,.174045
E00006875,4,16,.17659
E00006876,0,5,.58257997
E00006877,6,15,.114899
E00006878,5,12,.098684996
E00006879,7,16,.239842
E00006880,4,13,.241918
E00006881,6,12,.209342
E00006882,4,13,.140853
E00006883,7,17,.20929401
E00006884,1,13,.37077901
E00006885,0,9,.51027697
E00006886,3,10,.200369
E00006887,3,13,.23228499
E00006888,2,13,.33747599
E00006889,2,8,.174272
E00006890,1,7,.37097201
E00006891,3,9,.210546
E00006892,2,11,.347707
E00006893,2,8,.147414
E00006894,3,8,.234577
E00006895,3,9,.172821
E00006896,2,12,.246188
E00006897,1,11,.232998
E00006898,6,10,.156857
E00006899,2,13,.32448599
E00006900,2,14,.339044
E00006901,3,14,.35918501
E00006902,2,13,.36255801
E00006903,3,15,.259352
E00006904,3,14,.175089
E00006905,5,13,.042277001
E00006906,4,11,.257377
E00006907,1,7,.32563701
E00006908,3,15,.217998
E00006909,2,9,.26043099
E00006910,1,2,.142327
E00006911,0,0,1
E00006912,0,0,1
E00006913,0,0,1
E00006914,1,1,.28213999
E00006915,0,0,1
E00006916,1,1,.38097501
E00006917,2,4,.163223
E00006918,0,1,.63993502
E00006919,0,0,1
E00006920,0,0,1
E00006921,0,1,.91827399
E00006922,1,3,.42296201
E00006923,2,3,.37652501
E00006924,0,0,1
E00006925,0,0,1
E00006926,1,3,.40839201
E00006927,0,1,.75510001
E00006928,0,0,1
E00006929,0,1,.529387
E00006930,2,4,.37069601
E00006931,0,0,1
E00006932,3,3,.196374
E00006933,0,2,.54340899
E00006934,0,4,.552495
E00006935,1,3,.43702599
E00006936,1,1,.30953801
E00006937,1,1,.216602
E00006938,2,3,.14408
E00006939,0,0,1
E00006940,0,1,.79599398
E00006941,3,3,.098569997
E00006942,2,4,.35202199
E00006943,2,3,.171923
E00006944,0,0,1
E00006945,0,1,.74467301
E00006946,2,3,.081293002
E00006947,0,2,.52070397
E00006948,0,1,.51781201
E00006949,0,0,1
E00006950,0,0,1
E00006951,0,0,1
E00006952,0,0,1
E00006953,0,0,1
E00006954,0,0,1
E00006955,0,0,1
E00006956,0,0,1
E00006957,0,0,1
E00006958,0,0,1
E00006959,0,0,1
E00006960,0,0,1
E00006961,0,0,1
E00006962,0,0,1
E00006963,0,0,1
E00006964,0,0,1
E00006965,0,0,1
E00006966,0,0,1
E00006967,0,0,1
E00006968,0,0,1
E00006969,0,0,1
E00006970,0,0,1
E00006971,0,0,1
E00006972,0,0,1
E00006973,0,0,1
E00006974,0,0,1
E00006975,0,0,1
E00006976,0,0,1
E00006977,0,0,1
E00006978,0,0,1
E00006979,0,0,1
E00006980,0,0,1
E00006981,0,0,1
E00006982,0,0,1
E00006983,0,0,1
E00006984,0,0,1
E00006985,0,0,1
E00006986,0,0,1
E00006987,0,0,1
E00006988,0,0,1
E00006989,0,0,1
E00006990,0,0,1
E00006991,0,0,1
E00006992,0,0,1
E00006993,0,0,1
E00006994,0,0,1
E00006995,0,0,1
E00006996,0,0,1
E00006997,0,0,1
E00006998,0,0,1
E00006999,0,0,1
E00007000,0,0,1
E00007001,0,0,1
E00007002,0,0,1
E00007003,0,0,1
E00007004,0,0,1
E00007005,0,0,1
E00007006,0,0,1
E00007007,0,0,1
E00007008,0,0,1
E00007009,0,0,1
E00007010,0,0,1
E00007011,0,0,1
E00007012,0,0,1
E00007013,0,0,1
E00007014,0,0,1
E00007015,0,0,1
E00007016,0,0,1
E00007017,0,0,1
E00007018,0,0,1
E00007019,0,0,1
E00007020,0,0,1
E00007021,0,0,1
E00007022,0,0,1
E00007023,0,0,1
E00007024,0,0,1
E00007025,0,0,1
E00007027,0,0,1
E00007028,0,0,1
E00007029,0,0,1
E00007030,0,0,1
E00007031,0,0,1
E00007032,0,0,1
E00007033,0,0,1
E00007034,0,0,1
E00007035,0,0,1
E00007036,0,0,1
E00007037,0,0,1
E00007038,0,0,1
E00007039,0,0,1
E00007040,0,0,1
E00007041,0,0,1
E00007042,0,0,1
E00007043,0,0,1
E00007044,0,0,1
E00007045,0,0,1
E00007046,0,0,1
E00007047,0,0,1
E00007048,0,0,1
E00007049,0,0,1
E00007050,0,0,1
E00007052,0,0,1
E00007053,0,0,1
E00007054,0,0,1
E00007055,0,0,1
E00007056,0,0,1
E00007057,0,0,1
E00007058,0,0,1
E00007059,0,0,1
E00007060,0,0,1
E00007061,0,0,1
E00007062,0,0,1
E00007063,0,0,1
E00007064,0,0,1
E00007065,0,0,1
E00007066,0,0,1
E00007067,0,0,1
E00007068,0,0,1
E00007069,0,0,1
E00007070,0,0,1
E00007071,0,0,1
E00007072,0,0,1
E00007073,0,0,1
E00007074,0,0,1
E00007075,0,0,1
E00007076,0,0,1
E00007077,0,0,1
E00007078,0,0,1
E00007079,0,0,1
E00007080,0,0,1
E00007081,0,0,1
E00007082,0,0,1
E00007083,0,0,1
E00007084,0,0,1
E00007085,0,0,1
E00007086,0,0,1
E00007087,0,0,1
E00007088,0,0,1
E00007089,0,0,1
E00007090,0,0,1
E00007092,0,0,1
E00007093,0,0,1
E00007094,0,0,1
E00007096,0,0,1
E00007098,0,0,1
E00007099,0,0,1
E00007100,0,0,1
E00007101,0,0,1
E00007102,0,0,1
E00007103,0,0,1
E00007105,0,0,1
E00007106,0,0,1
E00007107,0,0,1
E00007108,0,0,1
E00007109,0,0,1
E00007110,0,0,1
E00007111,0,0,1
E00007112,0,0,1
E00007113,0,0,1
E00007114,0,0,1
E00007115,0,0,1
E00007116,0,0,1
E00007117,0,0,1
E00007118,0,0,1
E00007119,0,0,1
E00007120,0,0,1
E00007121,0,0,1
E00007122,0,0,1
E00007123,0,0,1
E00007124,0,0,1
E00007125,0,0,1
E00007126,0,0,1
E00007127,0,0,1
E00007128,0,0,1
E00007129,0,0,1
E00007130,0,0,1
E00007131,0,0,1
E00007132,0,0,1
E00007133,0,0,1
E00007134,0,0,1
E00007135,0,0,1
E00007136,0,0,1
E00007137,0,0,1
E00007138,0,0,1
E00007139,0,0,1
E00007140,0,0,1
E00007141,0,0,1
E00007142,0,0,1
E00007143,0,0,1
E00007144,0,0,1
E00007146,0,0,1
E00007147,0,0,1
E00007148,0,0,1
E00007149,0,0,1
E00007150,0,0,1
E00007151,0,0,1
E00007152,0,0,1
E00007153,0,0,1
E00007154,0,0,1
E00007155,0,0,1
E00007156,0,0,1
E00007157,0,0,1
E00007158,0,0,1
E00007159,0,0,1
E00007160,0,0,1
E00007161,0,0,1
E00007162,0,0,1
E00007163,0,0,1
E00007164,0,0,1
E00007165,0,0,1
E00007166,0,0,1
E00007167,0,0,1
E00007168,0,0,1
E00007170,0,0,1
E00007171,0,0,1
E00007172,0,0,1
E00007173,0,0,1
E00007174,0,0,1
E00007175,0,0,1
E00007176,0,0,1
E00007177,0,0,1
E00007179,0,0,1
E00007180,0,0,1
E00007181,0,0,1
E00007182,0,0,1
E00007183,0,0,1
E00007184,0,0,1
E00007185,0,0,1
E00007186,0,0,1
E00007187,0,0,1
E00007188,0,0,1
E00007189,0,0,1
E00007191,0,0,1
E00007192,0,0,1
E00007193,0,0,1
E00007194,0,0,1
E00007195,0,0,1
E00007196,0,0,1
E00007197,0,0,1
E00007198,0,0,1
E00007199,0,0,1
E00007200,0,0,1
E00007201,0,0,1
E00007202,0,0,1
E00007203,0,0,1
E00007204,0,0,1
E00007205,0,0,1
E00007206,0,0,1
E00007207,0,0,1
E00007208,0,0,1
E00007209,0,0,1
E00007210,0,0,1
E00007211,0,0,1
E00007212,0,0,1
E00007213,0,0,1
E00007215,0,0,1
E00007216,0,0,1
E00007217,0,0,1
E00007218,0,0,1
E00007219,0,0,1
E00007220,0,0,1
E00007221,0,0,1
E00007222,0,0,1
E00007223,0,0,1
E00007224,0,0,1
E00007225,0,0,1
E00007226,0,0,1
E00007227,0,0,1
E00007228,0,0,1
E00007229,0,0,1
E00007230,0,0,1
E00007231,0,0,1
E00007232,0,0,1
E00007233,0,0,1
E00007234,0,0,1
E00007235,0,0,1
E00007236,0,0,1
E00007237,0,0,1
E00007238,0,0,1
E00007239,0,0,1
E00007240,0,0,1
E00007241,0,0,1
E00007242,0,0,1
E00007243,0,0,1
E00007244,0,0,1
E00007245,0,0,1
E00007246,0,0,1
E00007247,0,0,1
E00007248,0,0,1
E00007249,0,0,1
E00007250,0,0,1
E00007251,0,0,1
E00007252,0,0,1
E00007253,0,0,1
E00007254,0,0,1
E00007255,0,0,1
E00007256,0,0,1
E00007257,0,0,1
E00007258,0,0,1
E00007259,0,0,1
E00007260,0,0,1
E00007261,0,0,1
E00007262,0,0,1
E00007263,0,0,1
E00007264,0,0,1
E00007265,0,0,1
E00007266,0,0,1
E00007267,0,0,1
E00007268,0,0,1
E00007269,0,0,1
E00007270,0,0,1
E00007271,0,0,1
E00007272,0,0,1
E00007273,0,0,1
E00007274,0,0,1
E00007275,0,0,1
E00007276,0,0,1
E00007277,0,0,1
E00007278,0,0,1
E00007279,0,0,1
E00007280,0,0,1
E00007281,0,0,1
E00007282,0,0,1
E00007283,0,0,1
E00007284,0,0,1
E00007285,0,0,1
E00007286,0,0,1
E00007287,0,0,1
E00007288,0,0,1
E00007289,0,0,1
E00007290,0,0,1
E00007291,0,0,1
E00007292,0,0,1
E00007293,0,0,1
E00007294,0,0,1
E00007295,0,0,1
E00007296,0,0,1
E00007297,0,0,1
E00007298,0,0,1
E00007299,0,0,1
E00007300,0,0,1
E00007301,0,0,1
E00007302,0,0,1
E00007303,0,0,1
E00007304,0,0,1
E00007305,0,0,1
E00007306,0,0,1
E00007307,0,0,1
E00007308,0,0,1
E00007309,0,0,1
E00007310,0,0,1
E00007311,0,0,1
E00007312,0,0,1
E00007313,0,0,1
E00007314,0,0,1
E00007315,0,0,1
E00007316,0,0,1
E00007317,0,0,1
E00007318,0,0,1
E00007319,0,0,1
E00007320,0,0,1
E00007321,0,0,1
E00007322,0,0,1
E00007323,0,0,1
E00007324,0,0,1
E00007325,0,0,1
E00007326,0,0,1
E00007327,0,0,1
E00007328,0,0,1
E00007329,0,0,1
E00007330,0,0,1
E00007331,0,0,1
E00007332,0,0,1
E00007333,0,0,1
E00007334,0,0,1
E00007335,0,0,1
E00007336,0,0,1
E00007337,0,0,1
E00007338,0,0,1
E00007339,0,0,1
E00007340,0,0,1
E00007341,0,0,1
E00007342,0,0,1
E00007343,0,0,1
E00007344,0,0,1
E00007345,0,0,1
E00007346,0,0,1
E00007347,0,0,1
E00007348,0,0,1
E00007349,0,0,1
E00007350,0,0,1
E00007351,0,0,1
E00007352,0,0,1
E00007353,0,0,1
E00007354,0,0,1
E00007355,0,0,1
E00007356,0,0,1
E00007357,0,0,1
E00007358,0,0,1
E00007359,0,0,1
E00007360,0,0,1
E00007361,0,0,1
E00007362,0,0,1
E00007363,0,0,1
E00007364,0,0,1
E00007365,0,0,1
E00007366,0,0,1
E00007367,0,0,1
E00007368,0,0,1
E00007369,0,0,1
E00007370,0,0,1
E00007371,0,0,1
E00007372,0,0,1
E00007373,0,0,1
E00007374,0,0,1
E00007375,0,0,1
E00007376,0,0,1
E00007378,0,0,1
E00007379,0,0,1
E00007381,0,0,1
E00007382,0,0,1
E00007383,0,0,1
E00007384,0,0,1
E00007385,0,0,1
E00007386,0,0,1
E00007387,0,0,1
E00007388,0,0,1
E00007389,0,0,1
E00007390,0,0,1
E00007391,0,0,1
E00007392,0,0,1
E00007393,0,0,1
E00007394,0,0,1
E00007395,0,0,1
E00007396,0,0,1
E00007397,0,0,1
E00007398,0,0,1
E00007399,0,0,1
E00007400,0,0,1
E00007401,0,0,1
E00007402,0,0,1
E00007403,0,0,1
E00007404,0,0,1
E00007405,0,0,1
E00007406,0,0,1
E00007407,0,0,1
E00007408,0,0,1
E00007409,0,0,1
E00007410,0,0,1
E00007411,0,0,1
E00007412,0,0,1
E00007413,0,0,1
E00007414,0,0,1
E00007415,0,0,1
E00007416,0,2,.78401202
E00007417,4,8,.23057
E00007418,2,8,.42111099
E00007419,0,3,.83899403
E00007420,0,0,1
E00007421,0,7,.66314203
E00007422,0,0,1
E00007423,0,5,.61802
E00007424,0,0,1
E00007425,0,0,1
E00007426,0,0,1
E00007427,0,0,1
E00007428,0,0,1
E00007429,0,2,.891922
E00007430,2,7,.202997
E00007431,0,0,1
E00007432,3,7,.132642
E00007433,2,6,.41095099
E00007434,0,0,1
E00007435,0,0,1
E00007436,1,5,.45058101
E00007437,2,7,.250691
E00007438,0,0,1
E00007439,1,7,.49375999
E00007440,1,5,.45476401
E00007441,0,0,1
E00007442,0,5,.67150003
E00007443,0,4,.614039
E00007444,0,4,.54446501
E00007445,0,2,.73153698
E00007446,0,4,.59060901
E00007447,0,5,.76089001
E00007448,0,2,.74841398
E00007449,0,2,.57448
E00007450,0,2,.956945
E00007451,0,2,.60022599
E00007452,0,0,1
E00007453,0,2,.95668203
E00007454,0,0,1
E00007455,0,0,1
E00007456,0,5,.80378598
E00007457,0,0,1
E00007458,0,0,1
E00007459,0,0,1
E00007460,0,0,1
E00007461,0,0,1
E00007462,0,0,1
E00007463,0,0,1
E00007464,0,0,1
E00007465,0,0,1
E00007466,0,0,1
E00007468,0,0,1
E00007469,0,0,1
E00007470,0,0,1
E00007471,0,0,1
E00007472,0,0,1
E00007473,0,0,1
E00007474,0,0,1
E00007475,0,0,1
E00007476,0,0,1
E00007477,0,0,1
E00007478,0,0,1
E00007479,0,0,1
E00007480,0,0,1
E00007481,0,0,1
E00007482,0,0,1
E00007483,0,0,1
E00007484,0,0,1
E00007485,0,0,1
E00007486,0,0,1
E00007487,0,0,1
E00007488,0,0,1
E00007489,0,0,1
E00007491,0,0,1
E00007492,0,0,1
E00007493,0,0,1
E00007494,0,0,1
E00007495,0,0,1
E00007496,0,0,1
E00007497,0,0,1
E00007498,0,0,1
E00007499,0,0,1
E00007500,0,0,1
E00007501,0,0,1
E00007502,0,0,1
E00007503,0,0,1
E00007504,0,0,1
E00007505,0,0,1
E00007506,0,0,1
E00007507,0,0,1
E00007508,0,0,1
E00007509,0,0,1
E00007510,0,0,1
E00007511,0,0,1
E00007512,0,0,1
E00007513,0,0,1
E00007514,0,0,1
E00007515,0,0,1
E00007516,0,0,1
E00007517,0,0,1
E00007518,0,0,1
E00007519,0,0,1
E00007520,0,0,1
E00007521,0,0,1
E00007522,0,0,1
E00007523,0,0,1
E00007524,0,0,1
E00007525,0,0,1
E00007526,0,0,1
E00007527,0,0,1
E00007528,0,0,1
E00007529,0,0,1
E00007530,0,0,1
E00007531,0,0,1
E00007532,0,0,1
E00007533,0,0,1
E00007534,0,0,1
E00007535,0,0,1
E00007536,0,0,1
E00007537,0,0,1
E00007538,0,0,1
E00007539,0,0,1
E00007540,0,0,1
E00007541,0,0,1
E00007542,0,0,1
E00007543,0,0,1
E00007544,0,0,1
E00007545,0,0,1
E00007546,0,0,1
E00007547,0,0,1
E00007548,0,0,1
E00007549,0,0,1
E00007550,0,0,1
E00007551,0,0,1
E00007552,0,0,1
E00007553,0,0,1
E00007554,0,0,1
E00007555,0,0,1
E00007556,0,0,1
E00007557,0,0,1
E00007558,0,0,1
E00007559,0,0,1
E00007560,0,0,1
E00007561,0,0,1
E00007562,0,0,1
E00007563,0,0,1
E00007564,0,0,1
E00007565,0,0,1
E00007566,0,0,1
E00007567,0,1,.59838402
E00007568,0,0,1
E00007569,0,0,1
E00007570,0,0,1
E00007571,0,0,1
E00007572,0,1,.922593
E00007573,0,1,.73181599
E00007575,0,1,.88880903
E00007576,0,1,.67207903
E00007577,0,1,.79360503
E00007578,1,2,.41896799
E00007579,1,6,.12391
E00007580,2,4,.35123101
E00007581,0,2,.58067101
E00007582,0,0,1
E00007583,1,9,.38371599
E00007584,0,2,.75763601
E00007585,0,0,1
E00007586,0,2,.81636
E00007587,0,0,1
E00007588,0,0,1
E00007589,0,0,1
E00007590,0,2,.70873499
E00007591,0,3,.52093798
E00007592,0,3,.54959899
E00007593,0,0,1
E00007594,0,0,1
E00007595,0,2,.75729197
E00007596,1,7,.125039
E00007597,5,10,.093094997
E00007598,4,10,.17866001
E00007599,3,9,.221808
E00007600,4,9,.156293
E00007601,5,10,.188014
E00007602,1,8,.49017599
E00007603,0,2,.72028399
E00007604,1,6,.32855201
E00007605,0,0,1
E00007606,1,8,.404888
E00007607,0,0,1
E00007608,0,2,.78762299
E00007609,0,0,1
E00007610,0,2,.69146299
E00007611,0,6,.812846
E00007612,0,1,.91518098
E00007613,0,0,1
E00007614,0,1,.84735399
E00007615,0,0,1
E00007616,0,0,1
E00007617,0,3,.86999899
E00007618,0,0,1
E00007619,0,0,1
E00007620,0,2,.767178
E00007621,0,0,1
E00007622,0,0,1
E00007623,0,0,1
E00007624,0,0,1
E00007625,0,0,1
E00007626,0,0,1
E00007627,0,0,1
E00007628,0,0,1
E00007629,0,0,1
E00007630,0,0,1
E00007631,0,0,1
E00007632,0,0,1
E00007633,0,0,1
E00007634,0,0,1
E00007635,0,0,1
E00007636,0,0,1
E00007637,0,0,1
E00007638,0,0,1
E00007639,0,0,1
E00007640,0,0,1
E00007641,0,0,1
E00007642,0,0,1
E00007643,0,0,1
E00007644,0,0,1
E00007645,0,0,1
E00007646,0,0,1
E00007647,0,0,1
E00007648,0,0,1
E00007649,0,0,1
E00007650,0,0,1
E00007651,0,0,1
E00007652,0,0,1
E00007653,0,0,1
E00007654,0,0,1
E00007655,0,0,1
E00007656,0,0,1
E00007657,0,0,1
E00007658,0,0,1
E00007659,0,0,1
E00007660,0,0,1
E00007661,0,0,1
E00007662,0,0,1
E00007663,0,0,1
E00007664,0,0,1
E00007665,0,0,1
E00007666,0,0,1
E00007667,0,0,1
E00007668,0,0,1
E00007669,0,0,1
E00007670,0,0,1
E00007671,0,0,1
E00007672,0,0,1
E00007673,0,0,1
E00007674,0,0,1
E00007675,0,0,1
E00007676,0,0,1
E00007677,0,0,1
E00007678,0,0,1
E00007679,0,0,1
E00007680,0,0,1
E00007681,0,0,1
E00007682,0,0,1
E00007683,0,0,1
E00007684,0,0,1
E00007685,0,0,1
E00007686,0,0,1
E00007687,0,0,1
E00007688,0,0,1
E00007689,0,0,1
E00007690,0,0,1
E00007691,0,0,1
E00007692,0,0,1
E00007693,0,0,1
E00007694,0,0,1
E00007695,0,0,1
E00007696,0,0,1
E00007697,0,0,1
E00007698,0,0,1
E00007699,0,0,1
E00007700,0,0,1
E00007701,0,0,1
E00007702,0,0,1
E00007703,0,0,1
E00007704,0,0,1
E00007705,0,0,1
E00007706,0,0,1
E00007707,0,0,1
E00007708,0,0,1
E00007709,0,0,1
E00007710,0,0,1
E00007711,0,0,1
E00007712,0,0,1
E00007713,0,0,1
E00007714,0,0,1
E00007715,0,0,1
E00007716,0,0,1
E00007717,0,0,1
E00007718,0,0,1
E00007719,0,0,1
E00007720,0,0,1
E00007721,0,0,1
E00007722,0,0,1
E00007723,0,0,1
E00007724,0,0,1
E00007725,0,0,1
E00007726,0,0,1
E00007727,0,0,1
E00007728,0,0,1
E00007729,0,0,1
E00007730,0,0,1
E00007732,0,0,1
E00007733,0,0,1
E00007734,0,0,1
E00007735,0,0,1
E00007736,0,0,1
E00007737,0,0,1
E00007738,0,0,1
E00007739,0,0,1
E00007740,0,0,1
E00007741,0,0,1
E00007742,0,0,1
E00007743,0,0,1
E00007744,0,0,1
E00007745,0,0,1
E00007746,0,0,1
E00007747,0,0,1
E00007749,0,0,1
E00007750,0,0,1
E00007751,0,0,1
E00007752,0,0,1
E00007753,5,11,.25626099
E00007754,0,0,1
E00007755,0,0,1
E00007756,0,0,1
E00007757,0,0,1
E00007758,0,0,1
E00007759,0,0,1
E00007760,0,0,1
E00007761,0,0,1
E00007762,0,0,1
E00007763,0,0,1
E00007764,0,0,1
E00007765,0,0,1
E00007766,0,0,1
E00007767,0,3,.89189601
E00007768,0,0,1
E00007769,1,7,.45913899
E00007770,0,0,1
E00007771,0,8,.68154401
E00007772,0,0,1
E00007773,0,0,1
E00007774,0,6,.80702502
E00007775,0,0,1
E00007776,0,2,.89088303
E00007777,6,10,.23881599
E00007778,6,9,.28797001
E00007779,6,9,.276658
E00007780,6,9,.229104
E00007781,0,6,.72742099
E00007782,3,8,.29364699
E00007783,6,9,.19999699
E00007784,7,10,.019254999
E00007785,4,9,.249295
E00007786,5,9,.183532
E00007787,6,9,.057406999
E00007788,0,0,1
E00007789,0,0,1
E00007790,0,0,1
E00007791,0,0,1
E00007792,0,0,1
E00007793,0,0,1
E00007794,0,0,1
E00007795,0,0,1
E00007796,0,0,1
E00007798,0,0,1
E00007799,0,0,1
E00007800,0,0,1
E00007801,0,0,1
E00007802,0,0,1
E00007803,0,0,1
E00007804,0,0,1
E00007805,0,0,1
E00007806,0,0,1
E00007807,0,0,1
E00007808,0,0,1
E00007809,0,0,1
E00007810,0,0,1
E00007811,0,0,1
E00007812,0,0,1
E00007813,0,0,1
E00007814,0,0,1
E00007815,0,0,1
E00007816,0,0,1
E00007817,0,0,1
E00007818,0,0,1
E00007819,0,0,1
E00007820,0,0,1
E00007821,0,0,1
E00007822,0,0,1
E00007823,0,0,1
E00007824,0,0,1
E00007825,0,0,1
E00007826,0,0,1
E00007827,0,0,1
E00007828,0,0,1
E00007829,0,0,1
E00007830,0,0,1
E00007831,0,0,1
E00007832,0,0,1
E00007833,0,0,1
E00007834,0,0,1
E00007835,0,0,1
E00007836,0,0,1
E00007837,0,0,1
E00007838,0,0,1
E00007839,0,0,1
E00007840,0,0,1
E00007841,0,0,1
E00007842,0,2,.90733498
E00007843,0,0,1
E00007844,0,1,.92519897
E00007845,0,1,.59056902
E00007846,0,1,.89569402
E00007847,0,1,.99722898
E00007848,0,1,.52774
E00007849,0,0,1
E00007850,0,1,.541879
E00007851,0,1,.98945397
E00007852,0,1,.53725702
E00007853,0,0,1
E00007854,1,1,.120437
E00007855,0,0,1
E00007856,0,1,.93079501
E00007857,1,1,.374066
E00007858,0,0,1
E00007859,0,2,.88010597
E00007860,0,0,1
E00007861,0,1,.98379099
E00007862,0,1,.933258
E00007863,0,0,1
E00007864,0,4,.67852902
E00007865,0,3,.51991498
E00007866,2,3,.323515
E00007867,0,0,1
E00007869,0,0,1
E00007870,0,0,1
E00007871,0,2,.90295702
E00007872,1,3,.46357
E00007873,0,2,.87515903
E00007874,0,0,1
E00007875,0,1,.95951998
E00007876,0,2,.88213003
E00007877,0,0,1
E00007878,0,0,1
E00007879,0,1,.86922801
E00007880,0,1,.86038899
E00007881,0,1,.99839199
E00007882,0,1,.70780998
E00007883,0,1,.83167797
E00007884,0,1,.68938798
E00007885,0,1,.97218603
E00007886,0,1,.89021802
E00007887,0,0,1
E00007888,0,0,1
E00007889,0,0,1
E00007890,0,0,1
E00007891,0,0,1
E00007892,0,0,1
E00007893,0,0,1
E00007894,0,0,1
E00007895,0,0,1
E00007896,0,0,1
E00007897,0,0,1
E00007898,0,0,1
E00007899,0,0,1
E00007900,0,0,1
E00007901,0,0,1
E00007902,0,0,1
E00007903,0,0,1
E00007904,0,0,1
E00007905,0,0,1
E00007906,0,0,1
E00007907,0,0,1
E00007908,0,0,1
E00007909,0,0,1
E00007910,0,0,1
E00007911,0,0,1
E00007912,0,0,1
E00007913,0,0,1
E00007914,0,0,1
E00007915,0,0,1
E00007916,0,0,1
E00007917,0,0,1
E00007918,0,0,1
E00007919,0,0,1
E00007920,0,0,1
E00007921,0,0,1
E00007922,0,0,1
E00007923,0,0,1
E00007924,0,0,1
E00007925,0,0,1
E00007926,0,0,1
E00007927,0,0,1
E00007928,0,0,1
E00007929,0,0,1
E00007930,0,0,1
E00007931,0,0,1
E00007932,0,0,1
E00007933,0,0,1
E00007934,0,0,1
E00007935,0,0,1
E00007936,0,0,1
E00007937,0,0,1
E00007938,0,0,1
E00007939,0,0,1
E00007940,0,0,1
E00007941,0,0,1
E00007942,0,0,1
E00007943,0,0,1
E00007944,0,0,1
E00007945,0,0,1
E00007946,0,0,1
E00007947,0,0,1
E00007948,0,0,1
E00007949,0,0,1
E00007950,0,0,1
E00007951,0,0,1
E00007952,0,0,1
E00007953,0,0,1
E00007954,0,0,1
E00007955,0,0,1
E00007956,0,0,1
E00007957,0,0,1
E00007958,0,0,1
E00007959,0,0,1
E00007960,0,0,1
E00007961,0,0,1
E00007962,0,0,1
E00007963,0,0,1
E00007964,0,0,1
E00007965,0,0,1
E00007966,0,0,1
E00007967,0,0,1
E00007968,0,0,1
E00007969,0,0,1
E00007970,0,0,1
E00007971,0,0,1
E00007972,0,0,1
E00007973,0,0,1
E00007974,0,0,1
E00007975,0,0,1
E00007976,0,0,1
E00007977,0,0,1
E00007978,0,0,1
E00007979,0,0,1
E00007980,0,0,1
E00007981,0,0,1
E00007982,0,0,1
E00007983,0,0,1
E00007984,0,0,1
E00007985,0,0,1
E00007986,0,0,1
E00007987,0,0,1
E00007988,0,0,1
E00007989,0,0,1
E00007990,0,0,1
E00007991,0,0,1
E00007992,0,0,1
E00007993,0,0,1
E00007994,0,0,1
E00007995,0,0,1
E00007996,0,0,1
E00007997,0,0,1
E00007998,0,0,1
E00007999,0,0,1
E00008000,0,0,1
E00008001,0,0,1
E00008002,0,0,1
E00008003,0,0,1
E00008004,0,0,1
E00008005,0,0,1
E00008006,0,0,1
E00008007,0,0,1
E00008008,0,0,1
E00008009,0,0,1
E00008010,0,0,1
E00008011,0,0,1
E00008012,0,0,1
E00008013,0,0,1
E00008014,0,0,1
E00008015,0,0,1
E00008016,0,0,1
E00008017,0,0,1
E00008018,0,0,1
E00008019,0,0,1
E00008020,0,0,1
E00008021,0,0,1
E00008022,0,0,1
E00008023,0,0,1
E00008024,0,0,1
E00008025,0,0,1
E00008026,0,0,1
E00008027,0,0,1
E00008028,0,0,1
E00008030,0,0,1
E00008033,0,0,1
E00008035,0,0,1
E00008036,0,0,1
E00008037,0,0,1
E00008038,0,0,1
E00008039,0,0,1
E00008040,0,0,1
E00008041,0,0,1
E00008042,0,0,1
E00008043,0,0,1
E00008044,0,0,1
E00008045,0,0,1
E00008046,0,0,1
E00008047,0,0,1
E00008048,0,0,1
E00008049,0,0,1
E00008050,0,0,1
E00008051,0,0,1
E00008052,0,0,1
E00008053,0,0,1
E00008054,0,0,1
E00008055,0,0,1
E00008056,0,0,1
